#wvl              a              b              c           rmse
380.00009000 0.012130411635 6.044092888809 0.000000000000 0.000000000000
390.00000000 0.011819994034 5.738713820944 0.000000000000 0.000000000000
399.99997000 0.011436640845 5.372507355287 0.000000000000 0.000000000000
409.99991000 0.011045888036 5.011656717682 0.000000000372 0.000000000134
419.99997000 0.010684591726 4.689169326543 0.000000000038 0.000000000014
429.99982000 0.010366856396 4.414425767208 0.000000000007 0.000000000003
439.99985000 0.010092029206 4.183473770658 0.000000000003 0.000000000001
449.99985000 0.009847954004 3.983566542818 0.000000000001 0.000000000000
459.99997000 0.009615750267 3.797925177157 0.000000000000 0.000000000000
470.00000000 0.009391076920 3.622520473562 0.000000000000 0.000000000000
479.99991000 0.009176164249 3.458616510898 0.000000000000 0.000000000000
490.00012000 0.008988007223 3.318233004261 0.000000000000 0.000000000000
499.99988000 0.008832086122 3.204104291303 0.000000000000 0.000000000000
510.00000000 0.008701317095 3.109925921832 0.000000000000 0.000000000000
519.99988000 0.008603046505 3.040075751827 0.000000003052 0.000000001366
529.99982000 0.008529492560 2.988314478853 0.000000002261 0.000000001020
539.99994000 0.008475012227 2.950262125081 0.000000001795 0.000000000815
550.00018000 0.008435352488 2.922714703342 0.000000001511 0.000000000689
560.00018000 0.008400340987 2.898503291881 0.000000001294 0.000000000591
570.00006000 0.008365464876 2.874485611820 0.000000001104 0.000000000507
579.99988000 0.008321617608 2.844431650796 0.000000000900 0.000000000415
590.00012000 0.008269504782 2.808917667991 0.000000000701 0.000000000324
599.99988000 0.008210294471 2.768837598996 0.000000000522 0.000000000243
609.99982000 0.008146023301 2.725657748900 0.000000000373 0.000000000175
619.99994000 0.008078678227 2.680776792170 0.000000000258 0.000000000122
630.00012000 0.008011729257 2.636529099035 0.000000000176 0.000000000084
640.00031000 0.007952994195 2.598013326548 0.000000000124 0.000000000059
650.00018000 0.007902080489 2.564855744038 0.000000000090 0.000000000043
660.00006000 0.007854889291 2.534312610065 0.000000000066 0.000000000032
670.00012000 0.007820168394 2.511957335611 0.000000000052 0.000000000025
680.00000000 0.007794838895 2.495711249707 0.000000000044 0.000000000021
689.99994000 0.007779384021 2.485824539366 0.000000000039 0.000000000019
699.99988000 0.007773321991 2.481951926832 0.000000000037 0.000000000018
709.99969000 0.007770984609 2.480459541722 0.000000000037 0.000000000018
719.99988000 0.007771458265 2.480761928195 0.000000000037 0.000000000018
730.00012000 0.007772521040 2.481440480692 0.000000000037 0.000000000018
739.99988000 0.007775898287 2.483597375707 0.000000000038 0.000000000019
749.99963000 0.007771853545 2.481014292406 0.000000000037 0.000000000018
759.99976000 0.007769641310 2.479602067405 0.000000000036 0.000000000018
770.00000000 0.007762860018 2.475275595819 0.000000000034 0.000000000017
780.00012000 0.007746034876 2.464557452608 0.000000000031 0.000000000015
790.00000000 0.007722399010 2.449539945214 0.000000000026 0.000000000013
800.00006000 0.007693515013 2.431250246106 0.000000000021 0.000000000010
809.99994000 0.007651857370 2.404992821051 0.000000000015 0.000000000007
819.99976000 0.007594085449 2.368814274369 0.000000000009 0.000000000005
830.00018000 0.007517571317 2.321320819040 0.000000000005 0.000000000002
840.00006000 0.007417339816 2.259833306637 0.000000000002 0.000000000001
850.00000000 0.007300267153 2.189059468532 0.000000000000 0.000000000000
859.99982000 0.007177862505 2.116266334196 0.000000000000 0.000000000000
869.99994000 0.007031313740 2.030733843668 0.000000000000 0.000000000000
880.00006000 0.006890403608 1.950156102832 0.000000000000 0.000000000000
889.99994000 0.006757933742 1.875892349005 0.000000000000 0.000000000000
900.00000000 0.006630674800 1.805905610688 0.000000003504 0.000000001920
909.99994000 0.006511584948 1.741619051399 0.000000002206 0.000000001228
919.99957000 0.006403953082 1.684519832075 0.000000001419 0.000000000798
929.99982000 0.006306943934 1.633871327767 0.000000000929 0.000000000529
940.00024000 0.006220735712 1.589510696440 0.000000000626 0.000000000360
949.99976000 0.006145995027 1.551545049847 0.000000000436 0.000000000253
960.00006000 0.006080886677 1.518846272000 0.000000000315 0.000000000184
970.00000000 0.006024598587 1.490857873789 0.000000000234 0.000000000138
979.99976000 0.005976756204 1.467273597976 0.000000000180 0.000000000107
990.00006000 0.005936329979 1.447491741151 0.000000000144 0.000000000085
999.99969000 0.005902902876 1.431236180149 0.000000000119 0.000000000071
1009.99963000 0.005875252027 1.417858973253 0.000000000101 0.000000000060
1019.99988000 0.005852633960 1.406963277935 0.000000000088 0.000000000053
1030.00000000 0.005834912669 1.398455845699 0.000000000079 0.000000000047
1039.99976000 0.005820745522 1.391673202144 0.000000000072 0.000000000044
1050.00012000 0.005810079726 1.386577739636 0.000000000068 0.000000000041
1060.00000000 0.005801364797 1.382421219200 0.000000000064 0.000000000039
1069.99976000 0.005795378834 1.379569873247 0.000000000062 0.000000000037
1079.99988000 0.005793929416 1.378879901710 0.000000000061 0.000000000037
1089.99976000 0.005799508411 1.381536635570 0.000000000063 0.000000000038
1100.00037000 0.005809775230 1.386432407389 0.000000000067 0.000000000041
1109.99963000 0.005813676528 1.388295026208 0.000000000069 0.000000000042
1119.99988000 0.005804453237 1.383893513951 0.000000000065 0.000000000039
1130.00000000 0.005790481034 1.377239050593 0.000000000060 0.000000000036
1140.00012000 0.005773312626 1.369084309207 0.000000000053 0.000000000032
1149.99976000 0.005752345004 1.359157840728 0.000000000047 0.000000000028
1160.00000000 0.005727060398 1.347235665958 0.000000000040 0.000000000024
1169.99951000 0.005699509420 1.334304645572 0.000000000033 0.000000000020
1179.99988000 0.005669975416 1.320512143342 0.000000000027 0.000000000016
1190.00000000 0.005636254508 1.304851953483 0.000000000021 0.000000000013
1199.99988000 0.005601488015 1.288803989853 0.000000000016 0.000000000010
1210.00049000 0.005564646072 1.271906376965 0.000000000012 0.000000000008
1220.00049000 0.005524756710 1.253736781932 0.000000000009 0.000000000006
1229.99963000 0.005482020642 1.234415552185 0.000000000006 0.000000000004
1239.99963000 0.005436312488 1.213916676061 0.000000000004 0.000000000003
1250.00012000 0.005388523274 1.192668031669 0.000000000003 0.000000000002
1259.99963000 0.005336079425 1.169565699921 0.000000000002 0.000000000001
1269.99988000 0.005278306300 1.144377289335 0.000000000001 0.000000000001
