#wvl              a              b              c           rmse
380.00009000 0.008277247991 2.859474636767 0.000000000994 0.000000000457
390.00000000 0.008065433029 2.714999388376 0.000000000341 0.000000000161
399.99997000 0.007803850058 2.541746354876 0.000000000071 0.000000000034
409.99991000 0.007537217921 2.371027143322 0.000000000009 0.000000000005
419.99997000 0.007290685525 2.218457505102 0.000000000001 0.000000000000
429.99982000 0.007073877205 2.088475648099 0.000000000000 0.000000000000
439.99985000 0.006886347473 1.979211691664 0.000000000000 0.000000000000
449.99985000 0.006719801517 1.884635092019 0.000000000000 0.000000000000
459.99997000 0.006561355755 1.796805693416 0.000000003270 0.000000001797
470.00000000 0.006408048917 1.713822197188 0.000000001777 0.000000000994
479.99991000 0.006261402254 1.636279342422 0.000000000945 0.000000000537
490.00012000 0.006133012398 1.569863828110 0.000000000519 0.000000000299
499.99988000 0.006026618865 1.515869390818 0.000000000304 0.000000000177
510.00000000 0.005937387967 1.471313448372 0.000000000188 0.000000000111
519.99988000 0.005870332751 1.438267930823 0.000000000129 0.000000000076
529.99982000 0.005820142791 1.413779381767 0.000000000095 0.000000000057
539.99994000 0.005782967829 1.395776622726 0.000000000076 0.000000000046
550.00018000 0.005755905785 1.382743810202 0.000000000064 0.000000000039
560.00018000 0.005732015496 1.371289286655 0.000000000055 0.000000000033
570.00006000 0.005708217591 1.359926423211 0.000000000047 0.000000000028
579.99988000 0.005678298172 1.345707777358 0.000000000038 0.000000000023
590.00012000 0.005642738706 1.328905982690 0.000000000030 0.000000000018
599.99988000 0.005602336237 1.309943965495 0.000000000023 0.000000000014
609.99982000 0.005558480468 1.289515440762 0.000000000016 0.000000000010
619.99994000 0.005512527207 1.268282125426 0.000000000011 0.000000000007
630.00012000 0.005466844231 1.247348415472 0.000000000008 0.000000000005
640.00031000 0.005426766059 1.229126497711 0.000000000006 0.000000000004
650.00018000 0.005392024830 1.213439556731 0.000000000004 0.000000000003
660.00006000 0.005359823675 1.198989519961 0.000000000003 0.000000000002
670.00012000 0.005336131693 1.188413181752 0.000000000002 0.000000000002
680.00000000 0.005318847980 1.180727116873 0.000000000002 0.000000000001
689.99994000 0.005306355564 1.175187265963 0.000000000002 0.000000000001
699.99988000 0.005299488378 1.172147512246 0.000000000002 0.000000000001
709.99969000 0.005295224769 1.170262210304 0.000000000002 0.000000000001
719.99988000 0.005292969292 1.169265486713 0.000000000002 0.000000000001
730.00012000 0.005291175183 1.168472950927 0.000000000002 0.000000000001
739.99988000 0.005291009568 1.168399804901 0.000000000002 0.000000000001
749.99963000 0.005285876957 1.166134062329 0.000000000001 0.000000000001
759.99976000 0.005282053473 1.164447650579 0.000000000001 0.000000000001
770.00000000 0.005275184959 1.161421242575 0.000000000001 0.000000000001
780.00012000 0.005261546376 1.155423476304 0.000000000001 0.000000000001
790.00000000 0.005243345825 1.147443703846 0.000000000001 0.000000000001
800.00006000 0.005221650472 1.137967810209 0.000000000001 0.000000000000
809.99994000 0.005191356777 1.124802145393 0.000000000001 0.000000000000
819.99976000 0.005150208097 1.107041589973 0.000000000000 0.000000000000
830.00018000 0.005096428492 1.084042358555 0.000000000000 0.000000000000
840.00006000 0.005026657518 1.054564081512 0.000000000000 0.000000000000
850.00000000 0.004945569799 1.020815025149 0.000000000000 0.000000000000
859.99982000 0.004860968651 0.986185677592 0.000000004153 0.000000002725
869.99994000 0.004760118794 0.945691728515 0.000000001094 0.000000000730
880.00006000 0.004663187928 0.907569940102 0.000000000316 0.000000000215
889.99994000 0.004572058559 0.872444627752 0.000000000202 0.000000000139
900.00000000 0.004484539728 0.839363502732 0.000000000129 0.000000000089
909.99994000 0.004402628164 0.808981074787 0.000000000082 0.000000000057
919.99957000 0.004328539563 0.781982692109 0.000000000054 0.000000000038
929.99982000 0.004261707867 0.758021838733 0.000000000036 0.000000000026
940.00024000 0.004202244016 0.737015981158 0.000000000025 0.000000000018
949.99976000 0.004150568365 0.719001036905 0.000000000018 0.000000000013
960.00006000 0.004105448351 0.703453769563 0.000000000013 0.000000000009
970.00000000 0.004066334495 0.690113587809 0.000000000010 0.000000000007
979.99976000 0.004032972708 0.678836122663 0.000000000008 0.000000000006
990.00006000 0.004004636184 0.669330342477 0.000000000006 0.000000000005
999.99969000 0.003981054759 0.661470807080 0.000000000005 0.000000000004
1009.99963000 0.003961418092 0.654961453618 0.000000000004 0.000000000003
1019.99988000 0.003945185893 0.649604946366 0.000000000004 0.000000000003
1030.00000000 0.003933031634 0.645608529177 0.000000000004 0.000000000003
1039.99976000 0.003923927731 0.642623170973 0.000000000003 0.000000000002
1050.00012000 0.003917152658 0.640405974037 0.000000000003 0.000000000002
1060.00000000 0.003911689667 0.638620957064 0.000000000003 0.000000000002
1069.99976000 0.003908070504 0.637439777526 0.000000000003 0.000000000002
1079.99988000 0.003907489210 0.637250163585 0.000000000003 0.000000000002
1089.99976000 0.003911662322 0.638612028384 0.000000000003 0.000000000002
1100.00037000 0.003918970855 0.641000617544 0.000000000003 0.000000000002
1109.99963000 0.003921992781 0.641989552197 0.000000000003 0.000000000002
1119.99988000 0.003916140237 0.640074980303 0.000000000003 0.000000000002
1130.00000000 0.003907072811 0.637114354293 0.000000000003 0.000000000002
1140.00012000 0.003895858773 0.633462325859 0.000000000003 0.000000000002
1149.99976000 0.003882063035 0.628983925790 0.000000000002 0.000000000002
1160.00000000 0.003865358313 0.623582470441 0.000000000002 0.000000000001
1169.99951000 0.003847086929 0.617701108693 0.000000000002 0.000000000001
1179.99988000 0.003827491783 0.611424610375 0.000000000001 0.000000000001
1190.00000000 0.003805053611 0.604276829515 0.000000000001 0.000000000001
1199.99988000 0.003781909867 0.596948314613 0.000000000001 0.000000000001
1210.00049000 0.003757332854 0.589214901616 0.000000000001 0.000000000001
1220.00049000 0.003730711981 0.580895250720 0.000000000001 0.000000000000
1229.99963000 0.003702158644 0.572037410956 0.000000000000 0.000000000000
1239.99963000 0.003671567743 0.562622988952 0.000000000000 0.000000000000
1250.00012000 0.003639587528 0.552864518215 0.000000000000 0.000000000000
1259.99963000 0.003604439097 0.542237770675 0.000000000000 0.000000000000
1269.99988000 0.003565680272 0.530639015826 0.000000000000 0.000000000000
1280.00012000 0.003524768388 0.518531986953 0.000000000000 0.000000000000
1289.99988000 0.003482839206 0.506268879092 0.000000000000 0.000000000000
1300.00049000 0.003439188872 0.493658291971 0.000000000000 0.000000000000
1310.00000000 0.003391374419 0.480021871481 0.000000005243 0.000000004009
1320.00024000 0.003336405459 0.464588989248 0.000000003216 0.000000002477
1330.00012000 0.003282064598 0.449579735833 0.000000001871 0.000000001451
1340.00000000 0.003231568426 0.435852928247 0.000000001057 0.000000000825
1350.00000000 0.003183166948 0.422895035224 0.000000000564 0.000000000443
1359.99927000 0.003135071484 0.410212566504 0.000000000272 0.000000000215
1369.99951000 0.003087922686 0.397967015414 0.000000000115 0.000000000092
1379.99976000 0.003040828143 0.385920709319 0.000000000039 0.000000000031
1389.99976000 0.002994507735 0.374252963691 0.000000000009 0.000000000008
1400.00000000 0.002949609540 0.363114366396 0.000000000007 0.000000000005
