#wvl              a              b              c           rmse
1300.00049000 0.002194726240 0.206022006631 0.000000003468 0.000000003066
1310.00000000 0.002164259950 0.200342766423 0.000000002773 0.000000002458
1320.00024000 0.002129238126 0.193912226894 0.000000002119 0.000000001883
1330.00012000 0.002094597914 0.187654790589 0.000000001600 0.000000001427
1340.00000000 0.002062418478 0.181933701299 0.000000001216 0.000000001087
1350.00000000 0.002031578567 0.176533783515 0.000000000921 0.000000000826
1359.99927000 0.002000914920 0.171245303955 0.000000000688 0.000000000619
1369.99951000 0.001970874501 0.166142236232 0.000000000509 0.000000000458
1379.99976000 0.001940851445 0.161119187766 0.000000000369 0.000000000333
1389.99976000 0.001911330729 0.156255317611 0.000000000263 0.000000000238
1400.00000000 0.001882711042 0.151611033941 0.000000000185 0.000000000168
1409.99988000 0.001854475792 0.147097766622 0.000000000128 0.000000000116
1419.99988000 0.001826519317 0.142696226964 0.000000000086 0.000000000078
1429.99963000 0.001799184702 0.138457219656 0.000000000056 0.000000000051
1439.99988000 0.001772180954 0.134332269151 0.000000000035 0.000000000032
1449.99963000 0.001745838032 0.130368360190 0.000000000021 0.000000000020
1460.00037000 0.001720257964 0.126576042350 0.000000000012 0.000000000011
1470.00049000 0.001695220722 0.122918400293 0.000000000007 0.000000000006
1480.00024000 0.001670623750 0.119377291210 0.000000000003 0.000000000003
1489.99988000 0.001646789839 0.115995405877 0.000000000002 0.000000000001
1500.00000000 0.001623778676 0.112776368771 0.000000000001 0.000000000001
1509.99988000 0.001601552120 0.109710096269 0.000000000000 0.000000000000
1520.00000000 0.001579665943 0.106732075435 0.000000000000 0.000000000000
1529.99939000 0.001558450427 0.103884422496 0.000000000000 0.000000000000
1539.99988000 0.001538105737 0.101189278896 0.000000000221 0.000000000254
1549.99963000 0.001518205220 0.098587541301 0.000000000308 0.000000000354
1560.00024000 0.001499009441 0.096111019131 0.000000000000 0.000000000000
1570.00000000 0.001480383061 0.093737347488 0.000000000000 0.000000000000
1580.00000000 0.001462341150 0.091466455157 0.000000000000 0.000000000000
1590.00049000 0.001444854840 0.089292067422 0.000000000000 0.000000000000
1600.00012000 0.001427991011 0.087219860639 0.000000000001 0.000000000001
1610.00012000 0.001411705993 0.085241866965 0.000000000001 0.000000000001
1620.00085000 0.001395979930 0.083353295891 0.000000000002 0.000000000002
1629.99988000 0.001380803634 0.081550806497 0.000000000003 0.000000000002
1640.00000000 0.001365945049 0.079805139277 0.000000000004 0.000000000003
1650.00012000 0.001351554993 0.078132519097 0.000000000005 0.000000000005
1659.99988000 0.001337686132 0.076537242330 0.000000000007 0.000000000006
1670.00037000 0.001324446269 0.075029667447 0.000000000008 0.000000000008
1679.99988000 0.001311474365 0.073567146755 0.000000000010 0.000000000010
1689.99976000 0.001298924234 0.072165878220 0.000000000013 0.000000000012
1700.00012000 0.001286880469 0.070833815813 0.000000000015 0.000000000014
1709.99988000 0.001275194574 0.069553194538 0.000000000018 0.000000000017
1720.00037000 0.001263898532 0.068326399223 0.000000000021 0.000000000020
1730.00000000 0.001252849121 0.067136948720 0.000000000024 0.000000000023
1740.00073000 0.001242109936 0.065990901279 0.000000000027 0.000000000026
1749.99976000 0.001231881548 0.064908536513 0.000000000031 0.000000000029
1760.00000000 0.001221989375 0.063870262518 0.000000000035 0.000000000033
1769.99976000 0.001212470234 0.062879044437 0.000000000038 0.000000000036
1780.00000000 0.001203135240 0.061914528782 0.000000000042 0.000000000040
1790.00049000 0.001193997159 0.060977578255 0.000000000046 0.000000000044
1800.00024000 0.001185345961 0.060097131321 0.000000000050 0.000000000048
1810.00049000 0.001176959662 0.059249754393 0.000000000054 0.000000000052
1820.00024000 0.001168836373 0.058434688608 0.000000000059 0.000000000056
1830.00024000 0.001160941258 0.057647926150 0.000000000063 0.000000000060
1840.00037000 0.001153381683 0.056899597740 0.000000000067 0.000000000064
1850.00024000 0.001145972848 0.056170934138 0.000000000071 0.000000000068
1859.99988000 0.001138751079 0.055465187682 0.000000000076 0.000000000072
1869.99963000 0.001131933831 0.054803066558 0.000000000080 0.000000000076
1880.00012000 0.001125231214 0.054155954783 0.000000000084 0.000000000080
1890.00024000 0.001118797752 0.053538443565 0.000000000089 0.000000000084
1900.00024000 0.001112741103 0.052960336884 0.000000000093 0.000000000088
1909.99963000 0.001106788859 0.052395252892 0.000000000097 0.000000000092
1919.99963000 0.001100921860 0.051841227710 0.000000000101 0.000000000096
1930.00049000 0.001095122535 0.051296486847 0.000000000105 0.000000000100
1939.99988000 0.001089439734 0.050765482493 0.000000000109 0.000000000104
1949.99976000 0.001083968358 0.050256844783 0.000000000114 0.000000000108
1960.00012000 0.001078777253 0.049776630245 0.000000000118 0.000000000112
1969.99927000 0.001073699973 0.049309175910 0.000000000122 0.000000000116
1979.99976000 0.001068772354 0.048857610086 0.000000000126 0.000000000120
1989.99939000 0.001063962793 0.048418866691 0.000000000129 0.000000000124
1999.99988000 0.001060307698 0.048086768017 0.000000000133 0.000000000126
2010.00024000 0.001057636249 0.047844775770 0.000000000135 0.000000000129
2019.99976000 0.001053267844 0.047450359996 0.000000000138 0.000000000132
2029.99939000 0.001049011196 0.047067606184 0.000000000142 0.000000000136
2040.00012000 0.001045295854 0.046734798603 0.000000000145 0.000000000139
2050.00073000 0.001041712452 0.046414931295 0.000000000148 0.000000000142
2060.00000000 0.001037964525 0.046081551545 0.000000000152 0.000000000145
2070.00000000 0.001034104982 0.045739498673 0.000000000155 0.000000000148
2080.00000000 0.001030256238 0.045399672065 0.000000000158 0.000000000151
2089.99951000 0.001026749580 0.045091158931 0.000000000162 0.000000000155
2099.99951000 0.001023452154 0.044802018480 0.000000000165 0.000000000157
2110.00049000 0.001020275059 0.044524312621 0.000000000168 0.000000000160
2119.99976000 0.001017093776 0.044247106648 0.000000000171 0.000000000163
2129.99976000 0.001014111394 0.043988024822 0.000000000173 0.000000000166
2139.99951000 0.001011213797 0.043737040552 0.000000000176 0.000000000168
2149.99951000 0.001008373378 0.043491709246 0.000000000179 0.000000000171
2159.99902000 0.001005639070 0.043256199545 0.000000000181 0.000000000174
2169.99951000 0.001002963666 0.043026386353 0.000000000184 0.000000000176
2179.99902000 0.001000483076 0.042813863860 0.000000000186 0.000000000178
2190.00024000 0.000998123844 0.042612235014 0.000000000189 0.000000000180
2199.99951000 0.000995675893 0.042403524404 0.000000000191 0.000000000183
2209.99951000 0.000993345889 0.042205353715 0.000000000193 0.000000000185
2219.99927000 0.000991307268 0.042032366865 0.000000000195 0.000000000187
2229.99927000 0.000989235831 0.041856960430 0.000000000197 0.000000000189
2240.00049000 0.000987260162 0.041690015452 0.000000000199 0.000000000191
2250.00000000 0.000985366228 0.041530300573 0.000000000201 0.000000000193
2259.99927000 0.000983410913 0.041365729121 0.000000000203 0.000000000194
2270.00000000 0.000981436240 0.041199860610 0.000000000205 0.000000000196
2280.00073000 0.000979583486 0.041044550232 0.000000000207 0.000000000198
2290.00098000 0.000977862664 0.040900577651 0.000000000209 0.000000000200
2300.00098000 0.000976138064 0.040756546077 0.000000000210 0.000000000201
2309.99927000 0.000974442272 0.040615174096 0.000000000212 0.000000000203
2320.00073000 0.000972982894 0.040493744829 0.000000000214 0.000000000205
2329.99951000 0.000971564327 0.040375897114 0.000000000215 0.000000000206
2339.99951000 0.000970164116 0.040259751092 0.000000000216 0.000000000207
2349.99927000 0.000968732718 0.040141188597 0.000000000218 0.000000000209
2360.00024000 0.000967440685 0.040034352311 0.000000000219 0.000000000210
2369.99976000 0.000966224763 0.039933962457 0.000000000221 0.000000000211
2379.99951000 0.000965023013 0.039834875676 0.000000000222 0.000000000212
2390.00000000 0.000963949539 0.039746510803 0.000000000223 0.000000000214
2400.00049000 0.000962859245 0.039656862918 0.000000000224 0.000000000215
2410.00049000 0.000961716527 0.039563000444 0.000000000225 0.000000000216
2420.00024000 0.000960603862 0.039471727457 0.000000000226 0.000000000217
2430.00049000 0.000959562018 0.039386388552 0.000000000227 0.000000000218
2440.00098000 0.000958677866 0.039314106978 0.000000000228 0.000000000219
2450.00098000 0.000957891938 0.039249966154 0.000000000229 0.000000000220
2460.00146000 0.000957059902 0.039182101731 0.000000000230 0.000000000220
2470.00000000 0.000956224369 0.039114015761 0.000000000231 0.000000000221
2480.00024000 0.000955455126 0.039051428809 0.000000000231 0.000000000222
2489.99976000 0.000954759012 0.038994889072 0.000000000232 0.000000000223
2499.99951000 0.000954066831 0.038938740404 0.000000000233 0.000000000223
