#wvl              a              b              c           rmse
809.99994000 0.003284267488 0.461903767948 0.000000002904 0.000000002240
819.99976000 0.003258235207 0.454610991365 0.000000002240 0.000000001732
830.00018000 0.003224212080 0.445166948927 0.000000001555 0.000000001208
840.00006000 0.003180072143 0.433062199545 0.000000000923 0.000000000720
850.00000000 0.003128772743 0.419203454063 0.000000000458 0.000000000361
859.99982000 0.003075250886 0.404984323241 0.000000000191 0.000000000152
869.99994000 0.003011448870 0.388354428415 0.000000000050 0.000000000040
880.00006000 0.002950126326 0.372699278921 0.000000000008 0.000000000007
889.99994000 0.002892474096 0.358274819654 0.000000000006 0.000000000005
900.00000000 0.002837106044 0.344689830062 0.000000000004 0.000000000003
909.99994000 0.002785285384 0.332213084899 0.000000000003 0.000000000002
919.99957000 0.002738413857 0.321126024164 0.000000000002 0.000000000001
929.99982000 0.002696133350 0.311286346684 0.000000000001 0.000000000001
940.00024000 0.002658514048 0.302660158436 0.000000000001 0.000000000001
949.99976000 0.002625821885 0.295262208443 0.000000000001 0.000000000001
960.00006000 0.002597277090 0.288877625936 0.000000000001 0.000000000000
970.00000000 0.002572532041 0.283399397156 0.000000000000 0.000000000000
979.99976000 0.002551425989 0.278768235979 0.000000000000 0.000000000000
990.00006000 0.002533499127 0.274864628380 0.000000000000 0.000000000000
999.99969000 0.002518580538 0.271637061437 0.000000000000 0.000000000000
1009.99963000 0.002506157568 0.268963955123 0.000000000000 0.000000000000
1019.99988000 0.002495888404 0.266764272262 0.000000000000 0.000000000000
1030.00000000 0.002487721953 0.265021443210 0.000000000000 0.000000000000
1039.99976000 0.002481098684 0.263612144531 0.000000000000 0.000000000000
1050.00012000 0.002475968078 0.262523036928 0.000000000000 0.000000000000
1060.00000000 0.002471685622 0.261615698169 0.000000000000 0.000000000000
1069.99976000 0.002468582395 0.260959188095 0.000000000000 0.000000000000
1079.99988000 0.002467413295 0.260712070282 0.000000000000 0.000000000000
1089.99976000 0.002469259901 0.261102448865 0.000000000000 0.000000000000
1100.00037000 0.002473097328 0.261914627712 0.000000000000 0.000000000000
1109.99963000 0.002474241137 0.262156955071 0.000000000000 0.000000000000
1119.99988000 0.002469805813 0.261217912396 0.000000000000 0.000000000000
1130.00000000 0.002463360009 0.259856216559 0.000000000000 0.000000000000
1140.00012000 0.002455691086 0.258240768271 0.000000000000 0.000000000000
1149.99976000 0.002447066446 0.256430017406 0.000000000000 0.000000000000
1160.00000000 0.002436606424 0.254242474767 0.000000000000 0.000000000000
1169.99951000 0.002425166205 0.251860669160 0.000000000000 0.000000000000
1179.99988000 0.002412878758 0.249314959406 0.000000000000 0.000000000000
1190.00000000 0.002398791995 0.246412377802 0.000000000000 0.000000000000
1199.99988000 0.002384267631 0.243437423721 0.000000000000 0.000000000000
1210.00049000 0.002368845288 0.240282519569 0.000000010782 0.000000009382
1220.00049000 0.002352123363 0.236903295465 0.000000009770 0.000000008515
1229.99963000 0.002334173082 0.233302385477 0.000000008770 0.000000007657
1239.99963000 0.002314951249 0.229476874102 0.000000007796 0.000000006818
1250.00012000 0.002294846152 0.225509313279 0.000000006873 0.000000006021
1259.99963000 0.002272739451 0.221186580750 0.000000005962 0.000000005234
1269.99988000 0.002248356626 0.216467166197 0.000000005075 0.000000004466
1280.00012000 0.002222611570 0.211539192733 0.000000004259 0.000000003756
1289.99988000 0.002196227163 0.206547584506 0.000000003537 0.000000003126
1300.00049000 0.002168752301 0.201412896997 0.000000002893 0.000000002564
1310.00000000 0.002138646560 0.195860612024 0.000000002301 0.000000002044
1320.00024000 0.002104039199 0.189573839407 0.000000001746 0.000000001556
1330.00012000 0.002069808935 0.183456315558 0.000000001310 0.000000001170
1340.00000000 0.002038010327 0.177863159951 0.000000000987 0.000000000885
1350.00000000 0.002007535391 0.172584004107 0.000000000742 0.000000000666
1359.99927000 0.001977234636 0.167413803977 0.000000000549 0.000000000494
1369.99951000 0.001947549733 0.162424876499 0.000000000401 0.000000000362
1379.99976000 0.001917881990 0.157514184571 0.000000000288 0.000000000260
1389.99976000 0.001888710641 0.152759116758 0.000000000203 0.000000000184
1400.00000000 0.001860429659 0.148218728254 0.000000000140 0.000000000128
1409.99988000 0.001832528563 0.143806429041 0.000000000095 0.000000000086
1419.99988000 0.001804902945 0.139503361731 0.000000000062 0.000000000057
1429.99963000 0.001777891827 0.135359193230 0.000000000040 0.000000000036
1439.99988000 0.001751207660 0.131326532087 0.000000000024 0.000000000022
1449.99963000 0.001725176500 0.127451311355 0.000000000014 0.000000000013
1460.00037000 0.001699899165 0.123743844049 0.000000000008 0.000000000007
1470.00049000 0.001675158232 0.120168040495 0.000000000004 0.000000000004
1480.00024000 0.001650852358 0.116706163388 0.000000000002 0.000000000002
1489.99988000 0.001627300515 0.113399948120 0.000000000001 0.000000000001
1500.00000000 0.001604561684 0.110252937818 0.000000000000 0.000000000000
1509.99988000 0.001582598173 0.107255274347 0.000000000000 0.000000000000
1520.00000000 0.001560971013 0.104343888103 0.000000000000 0.000000000000
1529.99939000 0.001540006528 0.101559014237 0.000000000380 0.000000000437
1539.99988000 0.001519902667 0.098925202520 0.000000000178 0.000000000205
1549.99963000 0.001500237442 0.096377280531 0.000000001999 0.000000002303
1560.00024000 0.001481269060 0.093960483489 0.000000000000 0.000000000000
1570.00000000 0.001462863117 0.091639923899 0.000000000000 0.000000000000
1580.00000000 0.001445034728 0.089419843792 0.000000000000 0.000000000000
1590.00049000 0.001427755364 0.087294108829 0.000000000001 0.000000000001
1600.00012000 0.001411091114 0.085268268343 0.000000000001 0.000000000001
1610.00012000 0.001394998825 0.083334532789 0.000000000002 0.000000000002
1620.00085000 0.001379458875 0.081488218869 0.000000000003 0.000000000002
1629.99988000 0.001364462187 0.079726060387 0.000000000004 0.000000000003
1640.00000000 0.001349779450 0.078019452528 0.000000000005 0.000000000005
1650.00012000 0.001335559696 0.076384257217 0.000000000007 0.000000000006
1659.99988000 0.001321854969 0.074824674580 0.000000000009 0.000000000008
1670.00037000 0.001308771796 0.073350831427 0.000000000011 0.000000000010
1679.99988000 0.001295953412 0.071921034182 0.000000000013 0.000000000012
1689.99976000 0.001283551808 0.070551118595 0.000000000016 0.000000000015
1700.00012000 0.001271650578 0.069248860538 0.000000000019 0.000000000018
1709.99988000 0.001260102982 0.067996892622 0.000000000022 0.000000000021
1720.00037000 0.001248940626 0.066797546102 0.000000000025 0.000000000024
1730.00000000 0.001238021981 0.065634708928 0.000000000029 0.000000000027
1740.00073000 0.001227409892 0.064514303462 0.000000000032 0.000000000031
1749.99976000 0.001217302554 0.063456155807 0.000000000036 0.000000000034
1760.00000000 0.001207527453 0.062441112442 0.000000000040 0.000000000038
1769.99976000 0.001198120968 0.061472072006 0.000000000044 0.000000000042
1780.00000000 0.001188896451 0.060529136461 0.000000000048 0.000000000046
1790.00049000 0.001179866516 0.059613149482 0.000000000053 0.000000000050
1800.00024000 0.001171317704 0.058752401573 0.000000000057 0.000000000054
1810.00049000 0.001163030654 0.057923983841 0.000000000061 0.000000000058
1820.00024000 0.001155003502 0.057127154381 0.000000000066 0.000000000063
1830.00024000 0.001147201823 0.056357994656 0.000000000070 0.000000000067
1840.00037000 0.001139731714 0.055626409294 0.000000000075 0.000000000071
1850.00024000 0.001132410560 0.054914048705 0.000000000079 0.000000000075
1859.99988000 0.001125274259 0.054224092296 0.000000000084 0.000000000080
1869.99963000 0.001118537692 0.053576785486 0.000000000088 0.000000000084
1880.00012000 0.001111914398 0.052944152132 0.000000000093 0.000000000088
1890.00024000 0.001105557074 0.052340456961 0.000000000097 0.000000000093
1900.00024000 0.001099572105 0.051775284609 0.000000000101 0.000000000097
1909.99963000 0.001093690303 0.051222843698 0.000000000106 0.000000000101
1919.99963000 0.001087892739 0.050681214142 0.000000000110 0.000000000105
1930.00049000 0.001082162047 0.050148661324 0.000000000114 0.000000000109
1939.99988000 0.001076546500 0.049629537683 0.000000000119 0.000000000113
1949.99976000 0.001071139876 0.049132279810 0.000000000123 0.000000000117
1960.00012000 0.001066010207 0.048662809712 0.000000000127 0.000000000121
1969.99927000 0.001060993016 0.048205814092 0.000000000131 0.000000000125
1979.99976000 0.001056123714 0.047764351426 0.000000000135 0.000000000129
1989.99939000 0.001051371072 0.047335424164 0.000000000139 0.000000000133
1999.99988000 0.001047759235 0.047010756482 0.000000000142 0.000000000136
2010.00024000 0.001045119401 0.046774178740 0.000000000145 0.000000000138
2019.99976000 0.001040802695 0.046388587495 0.000000000149 0.000000000142
2029.99939000 0.001036596423 0.046014397336 0.000000000152 0.000000000145
2040.00012000 0.001032925051 0.045689036424 0.000000000155 0.000000000149
2050.00073000 0.001029384058 0.045376326025 0.000000000159 0.000000000152
2060.00000000 0.001025680486 0.045050405841 0.000000000162 0.000000000155
2070.00000000 0.001021866621 0.044716006073 0.000000000165 0.000000000158
2080.00000000 0.001018063426 0.044383782861 0.000000000169 0.000000000162
2089.99951000 0.001014598268 0.044082172919 0.000000000172 0.000000000165
2099.99951000 0.001011339865 0.043799501938 0.000000000175 0.000000000168
2110.00049000 0.001008200371 0.043528009930 0.000000000178 0.000000000171
2119.99976000 0.001005056738 0.043257007070 0.000000000181 0.000000000173
2129.99976000 0.001002109651 0.043003722407 0.000000000184 0.000000000176
2139.99951000 0.000999246347 0.042758354312 0.000000000187 0.000000000179
2149.99951000 0.000996439543 0.042518512806 0.000000000190 0.000000000181
2159.99902000 0.000993737595 0.042288273201 0.000000000192 0.000000000184
2169.99951000 0.000991093854 0.042063602610 0.000000000195 0.000000000186
2179.99902000 0.000988642621 0.041855836196 0.000000000197 0.000000000189
2190.00024000 0.000986311309 0.041658719704 0.000000000199 0.000000000191
2199.99951000 0.000983892329 0.041454679834 0.000000000202 0.000000000193
2209.99951000 0.000981589901 0.041260944475 0.000000000204 0.000000000196
2219.99927000 0.000979575406 0.041091829597 0.000000000206 0.000000000198
2229.99927000 0.000977528484 0.040920349306 0.000000000208 0.000000000199
2240.00049000 0.000975576196 0.040757141459 0.000000000210 0.000000000201
2250.00000000 0.000973704676 0.040601001906 0.000000000212 0.000000000203
2259.99927000 0.000971772503 0.040440114295 0.000000000214 0.000000000205
2270.00000000 0.000969821199 0.040277958836 0.000000000216 0.000000000207
2280.00073000 0.000967990372 0.040126125533 0.000000000218 0.000000000209
2290.00098000 0.000966289916 0.039985376705 0.000000000220 0.000000000211
2300.00098000 0.000964585725 0.039844569980 0.000000000221 0.000000000212
2309.99927000 0.000962910003 0.039706363538 0.000000000223 0.000000000214
2320.00073000 0.000961467896 0.039587654036 0.000000000225 0.000000000215
2329.99951000 0.000960066118 0.039472446434 0.000000000226 0.000000000217
2339.99951000 0.000958682478 0.039358902035 0.000000000228 0.000000000218
2349.99927000 0.000957268019 0.039242995641 0.000000000229 0.000000000220
2360.00024000 0.000955991278 0.039138553515 0.000000000230 0.000000000221
2369.99976000 0.000954789746 0.039040413906 0.000000000232 0.000000000222
2379.99951000 0.000953602218 0.038943547915 0.000000000233 0.000000000223
2390.00000000 0.000952541449 0.038857165028 0.000000000234 0.000000000224
2400.00049000 0.000951464058 0.038769527411 0.000000000235 0.000000000225
2410.00049000 0.000950334863 0.038677769658 0.000000000236 0.000000000227
2420.00024000 0.000949235366 0.038588543368 0.000000000237 0.000000000228
2430.00049000 0.000948205852 0.038505119323 0.000000000238 0.000000000229
2440.00098000 0.000947332165 0.038434460631 0.000000000239 0.000000000230
2450.00098000 0.000946555538 0.038371761471 0.000000000240 0.000000000230
2460.00146000 0.000945733348 0.038305421583 0.000000000241 0.000000000231
2470.00000000 0.000944907704 0.038238865663 0.000000000242 0.000000000232
2480.00024000 0.000944147565 0.038177685449 0.000000000243 0.000000000233
2489.99976000 0.000943459689 0.038122418671 0.000000000243 0.000000000234
2499.99951000 0.000942775700 0.038067534478 0.000000000244 0.000000000234
